PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
SANTA FE,LA CAPITAL,EMILIA,96,0,0,166,0,0,0,2
SANTA FE,LA CAPITAL,LAGUNA PAIVA,716,0,0,0,0,0,0,64
SANTA FE,LA CAPITAL,LLAMBI CAMPBELL,133,0,0,0,73,0,0,158
SANTA FE,LA CAPITAL,MONTE VERA,193,0,0,0,0,3,0,0
SANTA FE,LA CAPITAL,NELSON,289,0,0,1,3,0,0,35
SANTA FE,LA CAPITAL,RECREO,865,39,0,1879,0,0,0,278
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,865,2329,0,498,0,1,0,0
SANTA FE,LA CAPITAL,SANTA FE,10255,63214,31,55571,1700,11,0,99
SANTA FE,LA CAPITAL,SANTO TOMÉ,13,14,0,1591,11,0,0,684
SANTA FE,LA CAPITAL,SAUCE VIEJO,601,0,0,242,0,0,0,63
SANTA FE,LAS COLONIAS,CAVOUR,0,0,0,0,0,0,0,3
SANTA FE,LAS COLONIAS,CULULÚ,0,0,0,0,0,0,0,24
SANTA FE,LAS COLONIAS,ELISA,0,0,0,252,0,0,0,0
SANTA FE,LAS COLONIAS,EMPALME SAN CARLOS,0,0,0,0,0,0,0,13
SANTA FE,LAS COLONIAS,ESPERANZA,1017,8029,0,48,0,3,0,422
SANTA FE,LAS COLONIAS,FELICIA,0,0,0,0,0,0,0,433
SANTA FE,LAS COLONIAS,FRANCK,135,0,0,1386,0,0,0,101
SANTA FE,LAS COLONIAS,GRUTLY,93,0,0,0,0,0,0,21
SANTA FE,LAS COLONIAS,HIPATIA,0,0,0,0,0,0,0,53
SANTA FE,LAS COLONIAS,HUMBOLDT,212,0,0,24,2,0,0,195
SANTA FE,LAS COLONIAS,LA PELADA,0,0,0,106,0,0,0,96
SANTA FE,LAS COLONIAS,LAS TUNAS,3,0,0,108,0,1,0,0
SANTA FE,LAS COLONIAS,MARÍA LUISA,0,0,0,0,0,0,0,167
SANTA FE,LAS COLONIAS,MATILDE,85,0,0,0,0,0,0,68
SANTA FE,LAS COLONIAS,NUEVO TORINO,78,0,0,0,72,0,0,5
SANTA FE,LAS COLONIAS,OTROS,0,0,0,0,0,0,0,16
SANTA FE,LAS COLONIAS,PILAR,112,0,0,10,0,0,0,2
SANTA FE,LAS COLONIAS,PROGRESO,0,0,0,0,0,0,0,617
SANTA FE,LAS COLONIAS,PROVIDENCIA,0,0,0,0,0,0,0,136
SANTA FE,LAS COLONIAS,SA PEREYRA,54,0,0,0,0,0,0,3
SANTA FE,LAS COLONIAS,SAN AGUSTÍN,0,0,0,0,0,0,0,83
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,265,4022,0,10,0,0,0,33
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,0,264,0,1,0,0,0,142
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,30,676,0,2,0,0,0,6
SANTA FE,LAS COLONIAS,SAN JERÓNIMO DEL SAUCE,0,0,0,119,0,0,0,0
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,135,0,0,1622,0,0,0,261
SANTA FE,LAS COLONIAS,SANTA CLARA DE BUENA VISTA,0,758,0,0,0,0,0,0
SANTA FE,LAS COLONIAS,SANTO DOMINGO,0,0,0,0,0,0,0,270
SANTA FE,LAS COLONIAS,SARMIENTO,135,0,0,0,130,0,0,159
SANTA FE,OTROS,OTROS,0,0,0,0,2581,0,0,0
SANTA FE,ROSARIO,ACEBAL,20,755,0,36,391,0,0,140
SANTA FE,ROSARIO,ÁLVAREZ,5,1393,0,2,134,0,0,0
SANTA FE,ROSARIO,ALVEAR,893,3258,0,467,0,0,0,20
SANTA FE,ROSARIO,ARMINDA,0,86,0,0,40,0,0,0
SANTA FE,ROSARIO,ARROYO SECO,529,4028,0,1529,0,0,0,14
SANTA FE,ROSARIO,CARMEN DEL SAUCE,0,3,0,180,0,0,0,22
SANTA FE,ROSARIO,CORONEL BOGADO,415,0,0,178,0,0,0,0
SANTA FE,ROSARIO,CUATRO ESQUINAS,0,0,0,48,0,0,0,0
SANTA FE,ROSARIO,EL CARAMELO,71,0,0,497,0,0,0,0
SANTA FE,ROSARIO,FIGHIERA,185,0,0,0,0,0,0,258
SANTA FE,ROSARIO,FUNES,1970,6269,1,6830,0,1,0,240
SANTA FE,ROSARIO,GENERAL LAGOS,400,0,0,1,1,0,0,141
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,0,3207,0,974,2,0,0,676
SANTA FE,ROSARIO,IBARLUCEA,0,785,0,982,0,0,0,412
SANTA FE,ROSARIO,PÉREZ,476,0,0,115,0,4,0,6
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),0,181,0,1,55,0,0,0
SANTA FE,ROSARIO,PUEBLO ESTHER,397,0,0,842,0,1,0,0
SANTA FE,ROSARIO,PUEBLO MUÑOZ (EST. BERNARD),0,118,0,0,54,0,0,0
SANTA FE,ROSARIO,PUEBLO URANGA,15,0,0,162,0,0,0,52
SANTA FE,ROSARIO,PUERTO ARROYO SECO,0,0,0,0,25,0,0,0
SANTA FE,ROSARIO,ROSARIO,8813,164525,71,184903,152,2,0,5218
SANTA FE,ROSARIO,SOLDINI,59,780,0,0,86,0,0,0
SANTA FE,ROSARIO,VILLA AMELIA,172,109,0,2,0,0,0,2
SANTA FE,ROSARIO,VILLA DEL PLATA,0,0,0,231,101,0,0,0
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,0,17,0,9,0,0,0,39
SANTA FE,ROSARIO,ZAVALLA,150,1,0,0,0,0,0,0
SANTA FE,ROSARIO,ALBARELLOS,0,0,0,0,0,0,0,20
SANTA FE,ROSARIO,CORONEL RODOLFO S. DOMÍNGUEZ,0,318,0,0,0,0,0,0
SANTA FE,ROSARIO,KILÓMETRO 101,1,0,0,0,0,1,0,0
SANTA FE,ROSARIO,ARBILLA,31,0,0,0,0,0,0,0
SANTA FE,ROSARIO,MONTE FLORES,9,0,0,0,0,0,0,0
SANTA FE,SAN CRISTÓBAL,AGUARÁ GRANDE,0,0,0,0,0,1,0,2
SANTA FE,SAN CRISTÓBAL,AMBROSETTI,0,0,0,0,0,1,0,84
SANTA FE,SAN CRISTÓBAL,ARRUFO,140,166,0,137,0,0,0,0
SANTA FE,SAN CRISTÓBAL,BALNEARIO LA VERDE,0,0,0,0,0,1,0,0
SANTA FE,SAN CRISTÓBAL,CAPIVARA,0,0,0,0,0,1,0,0
SANTA FE,SAN CRISTÓBAL,CERES,747,1939,0,0,0,0,0,610
SANTA FE,SAN CRISTÓBAL,COLONIA BOSSI,56,0,0,78,0,0,0,111
SANTA FE,SAN CRISTÓBAL,HERSILIA,0,210,0,34,0,0,0,370
SANTA FE,SAN CRISTÓBAL,HUANQUEROS,0,0,0,0,0,0,0,32
SANTA FE,SAN CRISTÓBAL,LA CABRAL,0,0,0,0,1,1,0,2
SANTA FE,SAN CRISTÓBAL,LA RUBIA,0,31,0,0,0,0,0,12
SANTA FE,SAN CRISTÓBAL,LAS PALMERAS,0,0,0,0,0,0,0,97
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,89,352,0,240,0,0,0,1
SANTA FE,SAN CRISTÓBAL,MONIGOTES,0,0,0,48,0,0,0,12
SANTA FE,SAN CRISTÓBAL,ÑANDUCITA,0,0,0,0,0,0,0,39
SANTA FE,SAN CRISTÓBAL,OTROS,0,0,0,0,0,0,0,8
SANTA FE,SAN CRISTÓBAL,PALACIOS,2,0,0,36,0,0,0,39
SANTA FE,SAN CRISTÓBAL,SAN CRISTÓBAL,578,815,0,1518,0,1,0,451
SANTA FE,SAN CRISTÓBAL,SAN GUILLERMO,887,1478,0,224,0,0,0,248
SANTA FE,SAN CRISTÓBAL,SANTURCE,0,0,0,0,0,0,0,33
SANTA FE,SAN CRISTÓBAL,SOLEDAD,0,0,0,0,0,0,0,201
SANTA FE,SAN CRISTÓBAL,SUARDI,0,0,0,1560,0,0,0,0
SANTA FE,SAN CRISTÓBAL,VILLA SARALEGUI,0,0,0,0,3,0,0,52
SANTA FE,SAN CRISTÓBAL,CURUPAITY,0,0,0,0,0,0,0,15
SANTA FE,SAN CRISTÓBAL,COLONIA ANA,0,0,0,0,0,0,0,6
SANTA FE,SAN CRISTÓBAL,COLONIA ROSA,0,0,0,0,0,0,0,12
SANTA FE,SAN JAVIER,ALEJANDRA,0,0,0,0,0,1,0,453
SANTA FE,SAN JAVIER,CACIQUE ARIACAIQUÍN,0,0,0,0,0,0,0,56
SANTA FE,SAN JAVIER,COLONIA DURÁN,0,0,0,0,0,1,0,0
SANTA FE,SAN JAVIER,ROMANG,0,801,0,2,195,0,0,369
SANTA FE,SAN JAVIER,SAN JAVIER,0,826,0,96,0,0,0,194
SANTA FE,SAN JAVIER,LA BRAVA,0,0,0,0,0,0,0,20
SANTA FE,SAN JERÓNIMO,AROCENA,0,202,0,0,400,0,0,0
SANTA FE,SAN JERÓNIMO,BARRANCAS,1381,0,0,0,0,0,0,0
SANTA FE,SAN JERÓNIMO,BARRIO CAIMA,0,0,0,0,0,0,0,21
SANTA FE,SAN JERÓNIMO,BERNARDO DE IRIGOYEN (EST. IRIGOYEN),0,0,0,262,0,0,0,0
SANTA FE,SAN JERÓNIMO,CENTENO,810,0,0,94,0,0,0,0
SANTA FE,SAN JERÓNIMO,CORONDA,419,0,0,3509,215,0,0,684
SANTA FE,SAN JERÓNIMO,DESVÍO ARIJÓN,130,0,0,0,0,0,0,43
SANTA FE,SAN JERÓNIMO,DÍAZ,256,0,0,258,0,0,0,0
SANTA FE,SAN JERÓNIMO,GABOTO,0,0,0,0,201,0,0,240
SANTA FE,SAN JERÓNIMO,GÁLVEZ,3272,0,0,4304,59,0,0,20
SANTA FE,SAN JERÓNIMO,GESSLER,96,0,0,105,0,0,0,46
SANTA FE,SAN JERÓNIMO,IRIGOYEN,0,99,0,0,0,0,0,246
SANTA FE,SAN JERÓNIMO,LARRECHEA,0,0,0,0,0,0,0,26
SANTA FE,SAN JERÓNIMO,LOMA ALTA,15,0,0,31,0,0,0,0
SANTA FE,SAN JERÓNIMO,LÓPEZ (EST. SAN MARTÍN DE TOURS),16,332,0,0,0,0,0,0
SANTA FE,SAN JERÓNIMO,MACIEL,393,782,0,0,136,0,0,1
SANTA FE,SAN JERÓNIMO,MONJE,0,0,0,791,0,0,0,0
SANTA FE,SAN JERÓNIMO,SAN FABIÁN,55,115,0,0,0,0,0,67
SANTA FE,SAN JERÓNIMO,SAN GENARO,278,0,0,1124,0,0,0,57
SANTA FE,SAN JERÓNIMO,SAN GENARO NORTE,614,0,0,805,0,0,0,46
SANTA FE,SAN JERÓNIMO,SAN EUGENIO,0,23,0,0,0,0,0,0
SANTA FE,SAN JUSTO,ANGELONI,0,0,0,0,0,0,0,24
SANTA FE,SAN JUSTO,CAYASTACITO,0,0,0,0,0,0,0,71
SANTA FE,SAN JUSTO,ESTHER,0,0,0,0,0,0,0,11
SANTA FE,SAN JUSTO,GOBERNADOR CRESPO,127,1110,0,0,0,0,0,257
SANTA FE,SAN JUSTO,LA CRIOLLA (EST. CAÑADITA),246,342,0,0,0,0,0,31
SANTA FE,SAN JUSTO,MARCELINO ESCALADA,93,57,0,0,0,0,0,130
SANTA FE,SAN JUSTO,NARÉ,0,0,0,0,0,0,0,13
SANTA FE,SAN JUSTO,OTROS,0,0,0,0,0,28,0,0
SANTA FE,SAN JUSTO,PEDRO GÓMEZ CELLO,0,0,0,0,0,0,0,92
SANTA FE,SAN JUSTO,RAMAYÓN,0,0,0,0,0,0,0,162
SANTA FE,SAN JUSTO,SAN BERNARDO,0,0,0,0,0,0,0,7
SANTA FE,SAN JUSTO,SAN JUSTO,222,3,0,8164,550,0,0,52
SANTA FE,SAN JUSTO,VERA Y PINTADO (EST. GUARANÍES),12,47,0,190,67,0,0,140
SANTA FE,SAN JUSTO,VIDELA,106,0,0,312,0,0,0,33
SANTA FE,SAN JUSTO,COLONIA DOLORES,0,0,0,0,0,0,0,22
SANTA FE,SAN JUSTO,LA PENCA Y CARAGUATÁ,0,0,0,0,0,0,0,26
SANTA FE,SAN JUSTO,SAN MARTÍN NORTE,0,0,0,0,0,0,0,35
SANTA FE,SAN JUSTO,SILVA (EST. ABIPONES),0,0,0,0,0,0,0,25
SANTA FE,SAN LORENZO,ALDAO,0,524,0,0,0,0,0,0
SANTA FE,SAN LORENZO,CAPITÁN BERMÚDEZ,2997,1255,1,2899,0,0,0,0
SANTA FE,SAN LORENZO,CARCARAÑÁ,537,1,0,0,0,0,0,23
SANTA FE,SAN LORENZO,CORONEL ARNOLD,0,0,0,245,0,0,0,0
SANTA FE,SAN LORENZO,FRAY LUIS BELTRÁN,1828,24,0,871,0,0,0,0
SANTA FE,SAN LORENZO,FUENTES,0,0,0,920,0,0,0,20
SANTA FE,SAN LORENZO,LUIS PALACIOS (EST. LA SALADA),0,552,0,0,0,0,0,47
SANTA FE,SAN LORENZO,PUERTO GENERAL SAN MARTÍN,0,0,0,2602,215,2,0,16
SANTA FE,SAN LORENZO,PUJATO,876,0,0,0,15,0,0,103
SANTA FE,SAN LORENZO,RICARDONE,341,1128,0,0,0,1,0,22
SANTA FE,SAN LORENZO,ROLDÁN,1650,1961,0,3123,2,0,0,508
SANTA FE,SAN LORENZO,SAN JERÓNIMO SUD,115,1068,0,2,0,0,0,0
SANTA FE,SAN LORENZO,SAN LORENZO,903,5278,0,1020,0,0,0,50
SANTA FE,SAN LORENZO,TIMBÚES,148,0,0,1207,134,1,0,79
SANTA FE,SAN LORENZO,VILLA ELVIRA,0,0,0,0,0,0,0,30
SANTA FE,SAN LORENZO,VILLA MUGUETA,0,1,0,0,0,1,0,29
SANTA FE,SAN MARTÍN,CARLOS PELLEGRINI,310,997,0,615,0,0,0,61
SANTA FE,SAN MARTÍN,CASAS,0,11,0,0,0,0,0,8
SANTA FE,SAN MARTÍN,CASTELAR,0,0,0,30,0,0,0,0
SANTA FE,SAN MARTÍN,COLONIA BELGRANO,0,86,0,278,250,0,0,0
SANTA FE,SAN MARTÍN,EL TRÉBOL,611,1539,0,1476,0,0,0,4
SANTA FE,SAN MARTÍN,LANDETA,198,217,0,0,0,0,0,0
SANTA FE,SAN MARTÍN,LAS BANDURRIAS,0,8,0,0,2,0,0,3
SANTA FE,SAN MARTÍN,LOS CARDOS,66,236,0,15,0,1,0,0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,341,0,0,827,3,0,0,42
SANTA FE,SAN MARTÍN,PIAMONTE,0,1270,0,0,0,0,0,0
SANTA FE,SAN MARTÍN,SAN JORGE,1448,980,0,1829,0,1,0,183
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,795,936,0,0,0,0,0,108
SANTA FE,SAN MARTÍN,SASTRE,209,0,0,580,0,0,0,145
SANTA FE,SAN MARTÍN,CAÑADA ROSQUÍN,0,1518,0,83,0,0,0,47
SANTA FE,VERA,CALCHAQUÍ,369,0,0,0,1050,1,0,230
SANTA FE,VERA,CAÑADA OMBÚ,0,0,0,0,0,1,0,34
SANTA FE,VERA,COLMENA,0,0,0,0,0,1,0,0
SANTA FE,VERA,FORTÍN OLMOS,0,0,0,0,0,2,0,337
SANTA FE,VERA,GARABATO,0,0,0,0,0,0,0,104
SANTA FE,VERA,INTIYACO,0,0,0,0,0,2,0,97
SANTA FE,VERA,LA GALLARETA,0,0,0,0,0,0,0,373
SANTA FE,VERA,MARGARITA,0,740,0,0,0,2,0,106
SANTA FE,VERA,PARAJE 29,0,0,0,0,0,1,0,34
SANTA FE,VERA,POZO DE LOS INDIOS,0,0,0,0,0,2,0,23
SANTA FE,VERA,TOBA,0,0,0,0,0,1,0,52
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),286,0,0,0,2000,0,0,801
SANTA FE,VERA,LOS AMORES,0,0,0,0,0,0,0,122
SANTA FE,VERA,PUEBLO SANTA LUCÍA,0,0,0,0,0,0,0,30
SANTA FE,VERA,GOLONDRINA,0,0,0,0,0,0,0,70
SANTA FE,VERA,KILÓMETRO 115,0,0,0,0,0,0,0,3
SANTA FE,VERA,TARTAGAL (EST. EL TAJAMAR),0,0,0,0,0,0,0,210
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,9,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),0,229,0,0,0,3,0,2
SANTIAGO DEL ESTERO,AGUIRRE,ARGENTINA,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,AGUIRRE,CASARES,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,1,0,0,5,0,4,0,63
SANTIAGO DEL ESTERO,ALBERDI,CORONEL MANUEL L. RICO,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,ALBERDI,DONADEU,1,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,0,0,0,204,0,3,0,0
SANTIAGO DEL ESTERO,ALBERDI,SANTOS LUGARES,0,0,0,11,57,1,0,5
SANTIAGO DEL ESTERO,ATAMISQUI,ESTACIÓN ATAMISQUI,1,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,ATAMISQUI,MEDELLÍN,0,0,0,2,0,1,0,29
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,1,0,0,2,0,2,0,45
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,55,10,0,1,0,2,0,5
SANTIAGO DEL ESTERO,AVELLANEDA,HERRERA,0,3,0,1,100,1,0,0
SANTIAGO DEL ESTERO,AVELLANEDA,ICAÑO,0,3,0,2,0,1,0,79
SANTIAGO DEL ESTERO,AVELLANEDA,LUGONES,0,2,0,2,0,1,0,0
SANTIAGO DEL ESTERO,AVELLANEDA,REAL SAYANA,0,2,0,2,0,0,0,0
SANTIAGO DEL ESTERO,AVELLANEDA,VILLA MAILÍN,0,0,0,0,0,2,0,1
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,0,0,0,3,5,1,0,417
SANTIAGO DEL ESTERO,BANDA,LA BANDA,26,0,0,1618,0,3,0,367
SANTIAGO DEL ESTERO,BANDA,LOS QUIROGA,0,0,0,0,0,1,0,45
SANTIAGO DEL ESTERO,BANDA,SIMBOLAR,0,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,BANDA,ABRA GRANDE,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,BANDA,CHAUPI POZO,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,BANDA,HUYAMAMPA,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,BANDA,LA AURORA,0,0,0,1,0,0,0,0
SANTIAGO DEL ESTERO,BANDA,LOS SORIA,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,BANDA,TRAMO 20,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,0,429,0,4,0,3,0,69
SANTIAGO DEL ESTERO,BELGRANO,CUATRO BOCAS,0,0,0,0,0,1,0,97
SANTIAGO DEL ESTERO,BELGRANO,FORTÍN INCA,0,0,0,1,0,1,0,111
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,5,4,0,1,0,1,0,13
SANTIAGO DEL ESTERO,CAPITAL,EL MOJÓN,0,0,0,0,0,1,0,3
SANTIAGO DEL ESTERO,CAPITAL,EL ZANJÓN,0,0,0,0,0,1,0,96
SANTIAGO DEL ESTERO,CAPITAL,SAN PEDRO,0,0,0,0,250,0,0,4
SANTIAGO DEL ESTERO,CAPITAL,SANTA MARÍA,1,0,0,1,0,0,0,4
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,3196,77685,2,17294,1,5,0,1708
SANTIAGO DEL ESTERO,CAPITAL,LOS CARDOZOS,0,0,0,2,0,0,0,3
SANTIAGO DEL ESTERO,CAPITAL,YANDA,0,0,0,0,0,0,0,38
SANTIAGO DEL ESTERO,CAPITAL,MACO,0,0,0,0,0,0,0,78
SANTIAGO DEL ESTERO,CAPITAL,MAQUITO,0,0,0,0,0,1,0,43
SANTIAGO DEL ESTERO,CAPITAL,MORALES,0,0,0,0,0,0,0,3
SANTIAGO DEL ESTERO,CAPITAL,VUELTA DE LA BARRANCA,0,0,0,0,0,0,0,4
SANTIAGO DEL ESTERO,CHOYA,CHOYA,49,0,0,3,0,2,0,0
SANTIAGO DEL ESTERO,CHOYA,ESTACIÓN LA PUNTA,360,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,1193,1,0,3222,0,2,0,782
SANTIAGO DEL ESTERO,CHOYA,LAPRIDA,0,0,0,3,0,0,0,5
SANTIAGO DEL ESTERO,CHOYA,TAPSO,0,0,0,1,0,0,0,71
SANTIAGO DEL ESTERO,CHOYA,VILLA LA PUNTA,0,0,0,4,0,1,0,5
SANTIAGO DEL ESTERO,COPO,EL CABURÉ,0,0,0,0,20,0,0,100
SANTIAGO DEL ESTERO,COPO,LA FIRMEZA,0,0,0,0,0,0,0,20
SANTIAGO DEL ESTERO,COPO,LOS PIRPINTOS,0,0,0,200,0,1,0,0
SANTIAGO DEL ESTERO,COPO,LOS TIGRES,0,0,0,0,80,0,0,50
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,0,0,0,243,2,5,0,0
SANTIAGO DEL ESTERO,COPO,NUEVA ESPERANZA,0,0,0,0,0,1,0,50
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,0,0,0,204,0,3,0,0
SANTIAGO DEL ESTERO,COPO,SAN JOSÉ DEL BOQUERÓN,0,0,0,0,120,0,0,5
SANTIAGO DEL ESTERO,COPO,URUTAÚ,0,0,0,0,0,0,0,30
SANTIAGO DEL ESTERO,FIGUEROA,BANDERA BAJADA,0,0,0,3,0,0,0,5
SANTIAGO DEL ESTERO,FIGUEROA,CASPI CORRAL,1,0,0,0,0,0,0,5
SANTIAGO DEL ESTERO,FIGUEROA,LA CAÑADA,0,0,0,4,0,1,0,45
SANTIAGO DEL ESTERO,FIGUEROA,VACA HUAÑUNA,0,0,0,1,0,0,0,3
SANTIAGO DEL ESTERO,FIGUEROA,VILLA FIGUEROA,0,0,0,1,0,0,0,3
SANTIAGO DEL ESTERO,FIGUEROA,LA INVERNADA,1,0,0,2,0,0,0,1
SANTIAGO DEL ESTERO,FIGUEROA,COLONIA SAN JUAN,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,GENERAL TABOADA,AÑATUYA,7,740,0,3162,200,4,0,365
SANTIAGO DEL ESTERO,GENERAL TABOADA,AVERÍAS,0,0,0,1,0,0,0,4
SANTIAGO DEL ESTERO,GENERAL TABOADA,ESTACIÓN TACAÑITAS,0,0,0,2,0,1,0,3
SANTIAGO DEL ESTERO,GENERAL TABOADA,LOS JURÍES,0,153,0,5,0,1,0,0
SANTIAGO DEL ESTERO,GENERAL TABOADA,TOMÁS YOUNG,0,43,0,0,0,0,0,2
SANTIAGO DEL ESTERO,GUASAYÁN,LAVALLE,1,0,0,0,200,2,0,1
SANTIAGO DEL ESTERO,GUASAYÁN,SAN PEDRO,1,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,JIMÉNEZ,EL ARENAL,0,0,0,0,72,1,0,0
SANTIAGO DEL ESTERO,JIMÉNEZ,EL BOBADAL,0,0,0,0,5,1,0,0
SANTIAGO DEL ESTERO,JIMÉNEZ,EL CHARCO,0,0,0,3,30,0,0,0
SANTIAGO DEL ESTERO,JIMÉNEZ,GRAMILLA,0,0,0,1,48,0,0,0
SANTIAGO DEL ESTERO,JIMÉNEZ,ISCA YACU,0,0,0,0,7,0,0,0
SANTIAGO DEL ESTERO,JIMÉNEZ,POZO HONDO,0,0,0,3,181,3,0,0
SANTIAGO DEL ESTERO,JUAN F. IBARRA,EL COLORADO,0,0,0,0,20,1,0,0
SANTIAGO DEL ESTERO,JUAN F. IBARRA,EL CUADRADO,0,0,0,0,0,2,0,121
SANTIAGO DEL ESTERO,JUAN F. IBARRA,MATARÁ,0,0,0,4,0,1,0,20
SANTIAGO DEL ESTERO,JUAN F. IBARRA,SUNCHO CORRAL,110,0,0,0,0,2,0,73
SANTIAGO DEL ESTERO,JUAN F. IBARRA,VILELAS,1,0,0,0,0,1,0,2
SANTIAGO DEL ESTERO,LORETO,VILLA SAN MARTÍN (EST. LORETO),0,0,0,0,0,1,0,341
SANTIAGO DEL ESTERO,MITRE,VILLA UNIÓN,0,3,0,2,0,1,0,0
SANTIAGO DEL ESTERO,MORENO,AEROLITO,1,0,0,0,25,3,0,1
SANTIAGO DEL ESTERO,MORENO,ALHUAMPA,1,0,0,1,20,0,0,0
SANTIAGO DEL ESTERO,MORENO,HASSE,1,0,0,0,15,0,0,0
SANTIAGO DEL ESTERO,MORENO,PUEBLO PABLO TORELO (EST. OTUMPA),1,0,0,1,50,0,0,0
SANTIAGO DEL ESTERO,MORENO,QUIMILÍ,306,661,0,1,250,6,0,8
SANTIAGO DEL ESTERO,MORENO,ROVERSI,1,0,0,0,15,1,0,0
SANTIAGO DEL ESTERO,MORENO,TINTINA,0,0,0,193,0,3,0,0
SANTIAGO DEL ESTERO,MORENO,WEISBURD,0,0,0,0,0,1,0,43
SANTIAGO DEL ESTERO,MORENO,HERNÁN MEJÍA MIRAVAL,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,MORENO,PATAY,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,MORENO,LAS TINAJAS,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,OJO DE AGUA,OTROS,0,0,0,0,0,4,0,0
SANTIAGO DEL ESTERO,OJO DE AGUA,SOL DE JULIO,0,0,0,1,0,2,0,39
SANTIAGO DEL ESTERO,OJO DE AGUA,VILLA OJO DE AGUA,0,0,0,5,333,0,0,62
SANTIAGO DEL ESTERO,OTROS,OTROS,0,0,0,0,310,0,0,0
SANTIAGO DEL ESTERO,PELLEGRINI,EL MOJÓN,0,0,0,1,20,0,0,4
SANTIAGO DEL ESTERO,PELLEGRINI,LAS DELICIAS,0,0,0,0,38,0,0,3
SANTIAGO DEL ESTERO,PELLEGRINI,NUEVA ESPERANZA,0,0,0,3,134,1,0,10
SANTIAGO DEL ESTERO,PELLEGRINI,RAPELLI,1,0,0,2,13,0,0,0
SANTIAGO DEL ESTERO,PELLEGRINI,SANTO DOMINGO,0,0,0,0,60,0,0,5
SANTIAGO DEL ESTERO,QUEBRACHOS,SUMAMPA,0,147,0,2,0,1,0,45
SANTIAGO DEL ESTERO,QUEBRACHOS,SUMAMPA VIEJO,0,0,0,0,0,0,0,18
SANTIAGO DEL ESTERO,QUEBRACHOS,RAMÍREZ DE VELAZCO,1,0,0,0,0,0,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,CHAÑAR POZO DE ABAJO,0,0,0,0,3,0,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,CHAUCHILLAS,0,0,0,0,2,1,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,COLONIA TINCO,0,0,0,1,4,1,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,EL CHARCO,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,GRAMILLA,0,0,0,0,0,1,0,73
SANTIAGO DEL ESTERO,RÍO HONDO,LOS NÚÑEZ,0,0,0,3,7,0,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,MANSUPA,0,0,0,0,2,0,0,0
SANTIAGO DEL ESTERO,RÍO HONDO,POZUELOS,0,0,0,1,0,1,0,0
